PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
BE05;PARTY;2;GP0802;CONSTITUTIVE;
BE09;PARTY;2;GP0804;CONSTITUTIVE;
BE11;PARTY;2;GP0804;CONSTITUTIVE;
BE01;PARTY;3;GP0801;CONSTITUTIVE;
BE07;PARTY;3;GP0803;CONSTITUTIVE;
BE12;PARTY;2;GP0807;CONSTITUTIVE;
