PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
ES01;PARTY;24;GP1001;CONSTITUTIVE;
ES02;PARTY;23;GP1002;CONSTITUTIVE;
ES03;PARTY;1;GP1002;CONSTITUTIVE;
ES04;PARTY;1;GP1003;CONSTITUTIVE;
ES05;PARTY;1;GP1003;CONSTITUTIVE;
ES06;PARTY;1;GP1004;CONSTITUTIVE;
ES07;PARTY;1;GP1004;CONSTITUTIVE;
ES08;PARTY;1;GP1004;CONSTITUTIVE;
ES09;PARTY;1;GP1005;CONSTITUTIVE;
