PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
LU01;PARTY;2;GP0801;CONSTITUTIVE;
LU02;PARTY;2;GP0802;CONSTITUTIVE;
LU03;PARTY;1;GP0803;CONSTITUTIVE;
LU04;PARTY;1;GP0804;CONSTITUTIVE;
