PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SE01;PARTY;4;GP1001;CONSTITUTIVE;
SE02;PARTY;1;GP1001;CONSTITUTIVE;
SE03;PARTY;5;GP1002;CONSTITUTIVE;
SE04;PARTY;2;GP1003;CONSTITUTIVE;
SE05;PARTY;1;GP1003;CONSTITUTIVE;
SE06;PARTY;1;GP1004;CONSTITUTIVE;
SE07;PARTY;2;GP1005;CONSTITUTIVE;
SE08;PARTY;3;GP1007;CONSTITUTIVE;
