PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
LU01;PARTY;3;GP1001;CONSTITUTIVE;
LU02;PARTY;1;GP1002;CONSTITUTIVE;
LU03;PARTY;1;GP1003;CONSTITUTIVE;
LU04;PARTY;1;GP1004;CONSTITUTIVE;
