GROUP_ID;SEATS_TOTAL;SEATS_PERCENT_EU;UPDATE_STATUS;UPDATE_TIME
GP1001;14;1.91;CONSTITUTIVE;
GP1002;2;0.27;CONSTITUTIVE;
GP1003;0;0.0;CONSTITUTIVE;
GP1004;0;0.0;CONSTITUTIVE;
GP1005;6;0.82;CONSTITUTIVE;
GP1006;0;0.0;CONSTITUTIVE;
GP1007;1;0.14;CONSTITUTIVE;
NA;1;0.14;CONSTITUTIVE;
