PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EE01;PARTY;1;GP1001;CONSTITUTIVE;
EE02;PARTY;3;GP1002;CONSTITUTIVE;
EE03;PARTY;1;GP1003;CONSTITUTIVE;
EE04;PARTY;1;GP1003;CONSTITUTIVE;
