GROUP_ID;SEATS_TOTAL;SEATS_PERCENT_EU;UPDATE_STATUS;UPDATE_TIME
GP1001;6;0.82;CONSTITUTIVE;
GP1002;7;0.96;CONSTITUTIVE;
GP1003;6;0.82;CONSTITUTIVE;
GP1004;2;0.27;CONSTITUTIVE;
GP1005;0;0.0;CONSTITUTIVE;
GP1006;0;0.0;CONSTITUTIVE;
GP1007;0;0.0;CONSTITUTIVE;
NA;3;0.41;CONSTITUTIVE;
