PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
IE01;PARTY;5;GP1001;CONSTITUTIVE;
IE02;PARTY;1;GP1002;CONSTITUTIVE;
IE03;PARTY;1;GP1003;CONSTITUTIVE;
IE03;PARTY;1;GP1007;CONSTITUTIVE;
IE04;PARTY;1;GP1005;CONSTITUTIVE;
IE05;PARTY;4;GP1006;CONSTITUTIVE;
