PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SI01;PARTY;2;GP1001;CONSTITUTIVE;
SI02;PARTY;2;GP1001;CONSTITUTIVE;
SI03;PARTY;1;GP1002;CONSTITUTIVE;
SI04;PARTY;2;GP1003;CONSTITUTIVE;
