PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EL01;PARTY;9;GP0801;CONSTITUTIVE;
EL02;PARTY;9;GP0802;CONSTITUTIVE;
EL03;PARTY;3;GP0805;CONSTITUTIVE;
EL04;PARTY;2;GP0805;CONSTITUTIVE;
EL05;PARTY;2;GP0805;CONSTITUTIVE;
