PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
DK01;PARTY;1;GP0801;CONSTITUTIVE;
DK02;PARTY;3;GP0802;CONSTITUTIVE;
DK03;PARTY;5;GP0803;CONSTITUTIVE;
DK04;PARTY;1;GP0803;CONSTITUTIVE;
DK05;PARTY;1;GP0805;CONSTITUTIVE;
DK06;PARTY;1;GP0806;CONSTITUTIVE;
DK07;PARTY;3;GP0808;CONSTITUTIVE;
DK08;PARTY;1;GP0808;CONSTITUTIVE;
