PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
IE01;PARTY;4;GP0801;CONSTITUTIVE;
IE02;PARTY;1;GP0801;CONSTITUTIVE;
IE02;PARTY;1;GP0803;CONSTITUTIVE;
IE03;PARTY;1;GP0802;CONSTITUTIVE;
IE04;PARTY;2;GP0804;CONSTITUTIVE;
IE05;PARTY;6;GP0806;CONSTITUTIVE;
