PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
BE04;PARTY;4;GP1002;CONSTITUTIVE;
BE10;PARTY;1;GP1004;CONSTITUTIVE;
BE02;PARTY;1;GP1001;CONSTITUTIVE;
BE08;PARTY;1;GP1003;CONSTITUTIVE;
BE07;PARTY;2;GP1003;CONSTITUTIVE;
