PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
LV01;PARTY;2;GP1001;CONSTITUTIVE;
LV02;PARTY;1;GP1001;CONSTITUTIVE;
LV03;PARTY;1;GP1003;CONSTITUTIVE;
LV04;PARTY;1;GP1004;CONSTITUTIVE;
LV05;PARTY;4;GP1006;CONSTITUTIVE;
