PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
NL01;PARTY;9;GP0801;CONSTITUTIVE;
NL02;PARTY;6;GP0802;CONSTITUTIVE;
NL03;PARTY;6;GP0803;CONSTITUTIVE;
NL04;PARTY;2;GP0803;CONSTITUTIVE;
NL05;PARTY;4;GP0804;CONSTITUTIVE;
NL06;PARTY;1;GP0805;CONSTITUTIVE;
NL07;PARTY;3;GP0808;CONSTITUTIVE;
