PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
HU01;PARTY;12;GP1001;CONSTITUTIVE;
HU02;PARTY;1;GP1001;CONSTITUTIVE;
HU03;PARTY;9;GP1002;CONSTITUTIVE;
HU04;PARTY;2;GP1003;CONSTITUTIVE;
