PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
CY01;PARTY;2;GP1001;CONSTITUTIVE;
CY02;PARTY;1;GP1001;CONSTITUTIVE;
CY03;PARTY;1;GP1003;CONSTITUTIVE;
CY04;PARTY;2;GP1005;CONSTITUTIVE;
