PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
FI01;PARTY;4;GP0801;CONSTITUTIVE;
FI02;PARTY;1;GP0801;CONSTITUTIVE;
FI03;PARTY;3;GP0802;CONSTITUTIVE;
FI04;PARTY;4;GP0803;CONSTITUTIVE;
FI05;PARTY;1;GP0803;CONSTITUTIVE;
FI06;PARTY;2;GP0804;CONSTITUTIVE;
FI07;PARTY;1;GP0805;CONSTITUTIVE;
