PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
FR01;PARTY;17;GP1001;CONSTITUTIVE;
FR02;PARTY;31;GP1002;CONSTITUTIVE;
FR03;PARTY;11;GP1003;CONSTITUTIVE;
FR04;PARTY;6;GP1004;CONSTITUTIVE;
FR05;PARTY;2;GP1005;CONSTITUTIVE;
FR06;PARTY;1;GP1005;CONSTITUTIVE;
FR07;PARTY;3;GP1007;CONSTITUTIVE;
FR08;PARTY;7;NA;CONSTITUTIVE;
