PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
MT01;PARTY;2;GP1001;CONSTITUTIVE;
MT02;PARTY;3;GP1002;CONSTITUTIVE;
