PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EE01;PARTY;1;GP0901;OUTGOING;
EE02;PARTY;1;GP0901;OUTGOING;
EE03;PARTY;1;GP0902;OUTGOING;
EE04;PARTY;1;GP0903;OUTGOING;
EE05;PARTY;1;GP0903;OUTGOING;
EE06;PARTY;1;GP0906;OUTGOING;
