PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
LT01;PARTY;1;GP0901;OUTGOING;
LT02;PARTY;1;GP0901;OUTGOING;
LT03;PARTY;1;GP0901;OUTGOING;
LT04;PARTY;5;GP0902;OUTGOING;
LT05;PARTY;2;GP0903;OUTGOING;
LT06;PARTY;2;GP0903;OUTGOING;
LT07;PARTY;1;GP0903;OUTGOING;
