PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SK01;PARTY;2;GP0901;OUTGOING;
SK02;PARTY;3;GP0901;OUTGOING;
SK03;PARTY;2;GP0901;OUTGOING;
SK04;PARTY;2;GP0902;OUTGOING;
SK05;PARTY;1;GP0903;OUTGOING;
SK06;PARTY;1;GP0905;OUTGOING;
SK07;PARTY;1;GP0906;OUTGOING;
SK08;PARTY;2;NA;OUTGOING;
