PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
DK01;PARTY;1;GP0901;OUTGOING;
DK02;PARTY;2;GP0902;OUTGOING;
DK03;PARTY;5;GP0903;OUTGOING;
DK04;PARTY;1;GP0903;OUTGOING;
DK05;PARTY;1;GP0905;OUTGOING;
DK06;PARTY;1;GP0905;OUTGOING;
DK07;PARTY;1;GP0905;OUTGOING;
DK08;PARTY;1;GP0906;OUTGOING;
DK09;PARTY;3;GP0907;OUTGOING;
