PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
HU01;PARTY;9;GP0901;OUTGOING;
HU02;PARTY;3;GP0901;OUTGOING;
HU03;PARTY;10;GP0902;OUTGOING;
HU04;PARTY;2;GP0903;OUTGOING;
