PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
IE01;PARTY;4;GP0901;OUTGOING;
IE02;PARTY;1;GP0901;OUTGOING;
IE02;PARTY;1;GP0903;OUTGOING;
IE03;PARTY;1;GP0902;OUTGOING;
IE05;PARTY;2;GP0904;OUTGOING;
IE06;PARTY;6;GP0906;OUTGOING;
