PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
BE05;PARTY;3;GP0902;OUTGOING;
BE11;PARTY;1;GP0904;OUTGOING;
BE12;PARTY;1;GP0904;OUTGOING;
BE10;PARTY;1;GP0904;OUTGOING;
BE01;PARTY;2;GP0901;OUTGOING;
BE07;PARTY;3;GP0903;OUTGOING;
BE13;PARTY;2;NA;OUTGOING;
BE14;PARTY;1;NA;OUTGOING;
