PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
AT01;PARTY;7;GP0901;OUTGOING;
AT02;PARTY;6;GP0902;OUTGOING;
AT03;PARTY;2;GP0904;OUTGOING;
AT04;PARTY;3;NA;OUTGOING;
AT05;PARTY;3;NA;OUTGOING;
