PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SE01;PARTY;5;GP0901;OUTGOING;
SE02;PARTY;2;GP0901;OUTGOING;
SE03;PARTY;6;GP0902;OUTGOING;
SE04;PARTY;3;GP0903;OUTGOING;
SE05;PARTY;1;GP0903;OUTGOING;
SE06;PARTY;3;GP0905;OUTGOING;
SE07;PARTY;2;GP0904;OUTGOING;
