PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
CZ01;PARTY;8;GP0901;OUTGOING;
CZ02;PARTY;3;GP0901;OUTGOING;
CZ03;PARTY;1;GP0901;OUTGOING;
CZ04;PARTY;1;GP0901;OUTGOING;
CZ04;PARTY;1;GP0903;OUTGOING;
CZ05;PARTY;7;GP0902;OUTGOING;
CZ07;PARTY;3;GP0905;OUTGOING;
