PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EL01;PARTY;9;GP0901;OUTGOING;
EL02;PARTY;9;GP0902;OUTGOING;
EL03;PARTY;3;GP0905;OUTGOING;
EL04;PARTY;2;GP0905;OUTGOING;
EL05;PARTY;2;GP0905;OUTGOING;
