PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
LV01;PARTY;2;GP0901;OUTGOING;
LV02;PARTY;2;GP0901;OUTGOING;
LV03;PARTY;1;GP0901;OUTGOING;
LV04;PARTY;1;GP0902;OUTGOING;
LV05;PARTY;1;GP0904;OUTGOING;
LV06;PARTY;1;GP0904;OUTGOING;
LV07;PARTY;1;GP0906;OUTGOING;
