PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
BE15;PARTY;34.9;OFFICIAL;
BE16;PARTY;11.4;OFFICIAL;
BE17;PARTY;11.5;OFFICIAL;
BE18;PARTY;13.1;OFFICIAL;
BE19;PARTY;16.4;OFFICIAL;
BE92;PARTY;12.7;OFFICIAL;
