PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
IT01;PARTY;34.26;OFFICIAL;
IT02;PARTY;22.74;OFFICIAL;
IT03;PARTY;8.78;OFFICIAL;
IT04;PARTY;6.44;OFFICIAL;
IT05;PARTY;17.06;OFFICIAL;
IT06;PARTY;3.11;OFFICIAL;
IT07;PARTY;1.75;OFFICIAL;
IT08;PARTY;0.53;OFFICIAL;
IT09;PARTY;2.32;OFFICIAL;
IT90;PARTY;3.01;OFFICIAL;
