PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
BE08;PARTY;26.69;OFFICIAL;
BE09;PARTY;19.29;OFFICIAL;
BE10;PARTY;8.94;OFFICIAL;
BE11;PARTY;19.91;OFFICIAL;
BE12;PARTY;14.59;OFFICIAL;
BE13;PARTY;5.92;OFFICIAL;
BE14;PARTY;4.66;OFFICIAL;
BE91;PARTY;0.0;OFFICIAL;
